Manoj_Kay,2009-07-05 06:54:03,"Hyderabad, India","No excuses please
.
.
.
.
#21dayfix 
#coronavirus #corona #pandemic #lockdown
#fi8nessmotivation #fitnessmotivation… https://t.co/UWKLAvdjXD"
BostonFoodDiary,2008-07-18 18:03:51,"Boston, MA",The Department of Unemployment Insurance will be hosting town hall meetings this week to take constituents whose em… https://t.co/AUTKkwUYly
zobleezy,2011-02-07 05:06:26,"Washington, DC",“Y’all still want $40 or tha corona stopping ya money”🤣🤣🤷🏾‍♂️............. link in my bio 🔋🌪 #zobleezy #brokeasf… https://t.co/3CnTsA60Ro
YK4INDIA,2016-11-21 12:22:25,"Ahmadabad City, India",Corona Go Go Corona in junagadh COVID 19 #foryou #foryoupage #yklaskari #trending #tiktokindia @vidhyalashkari… https://t.co/MrDIRBaYI4
Starnes_Books,2016-10-03 21:54:12,United States,"This is me today. So far. If you haven’t checked out my website lately, news a good time. Check out my contest goin… https://t.co/r50JgFaa20"
AdissRP,2011-01-25 12:36:40,Hogwarts&Narnia,I miss seeing them sing 🤗🤗 I hope corona virus will end!! #corona #ikon #ikonic #missingyou @ GBKSenayan https://t.co/04rPGtp9Q7
TheJBIII,2011-02-10 03:27:10,New York City,"My corona beard is coming in nicely!! 
.
.
.
.
.

#coronabeard #stayhome #naturallight #nofilter #sunlight #sunset… https://t.co/8kUcpfIoiv"
locdupsage,2019-11-08 23:19:34,,"COVID-COLLEGE: Corona 101 🦠 😷 🌍 
.
.
⚠OUT NOW⚠OUT NOW⚠
.
.
AZ REAL AZ IT GETS PODCATS
.
.
CLICK THE LINK IN THE BIO… https://t.co/AeaHUMyuoC"
sbank01,2011-02-14 13:30:06, Unknow,"Click link in bio 🔥 make this kind of video and tag me, will be reposting all 😻
_______________________________💦… https://t.co/Q31ij6vqE0"
MR28GRAMZ,2009-06-10 16:33:14,ORLANDO,"Me Trying To See When This Lock Down Over 🙄 #Corona #Bored #Quarantine #IJustWannaFly #BordersClosed @ Orlando, Flo… https://t.co/hi8QpVgW7c"
FleisherPhotog,2009-10-15 12:42:35,"Atlanta, GA","🌼A spring day, some flowing pants, and my Quaranqueen 🌿 
.
.
.
.
#spring #portrait #quarantine #covid_19 #covid… https://t.co/iICj8Uq1tc"
GwenSWFLRealtor,2011-08-10 15:00:29,"Fort Myers, FL","Sylvestor getting a pedicure! 
.
.
#cats_of_instagram #catsofinstagram #cats #cat #norwegianforestcat #bowtiecat… https://t.co/1UJHEpBjLt"
GorimakpaGaGa,2013-10-14 14:33:07,follow your mind and work hard,"We shall overcome in every bad situation 
Amen 🙏happy new month peeps 
#corona #virüs #not #our #portion #🙏 @ Festa… https://t.co/CV0AfONbTg"
OleSmokey65,2009-03-12 05:36:47,United Kingdom,Life in the time of Corona is fraught with surprises. You discover extraordinary people helping those in need or ch… https://t.co/gMwR1Yhawh
dom818,2011-09-14 07:24:07,Right Here ,"Why are we working? #corona #covid #covid19 #doitfortheculture #dmv #doyourjob #deadass @ Landover, Maryland https://t.co/UDCssCH1D0"
freekctc,2011-04-28 09:54:54,"Zoetermeer, Nederland",Got a new video online. Go check my YouTube channel.  Find the link in my bio. #stayathome #keepmakingmusic #corona… https://t.co/x2fd3x78pF
MEGlamour,2012-04-23 19:53:50,View boudoir portfolio :,"Feeling a little blue today but I was complemented for my color-coordination aldiusa 
#America #portrait… https://t.co/S1JJhDPrKi"
watahbufala,2014-05-27 21:32:02,"Cork, Ireland",How much the corona virus is affecting me and my mental health sure is showing up. My life was like being perfect a… https://t.co/UMll0sd8uW
omer_toor,2017-12-29 21:39:10,پاکستان,"A Flying Message #StayHome 🙂
.
Keeping things positive is important during the times of #Stress 
.
#Unique… https://t.co/PI9OzP08ID"
jdconqueror,2016-02-17 21:42:07,"Kansas City, MO/ Bay Area","Struggle,conflict and isolation is nothing new to me. 🤷🏾‍♂️💯

#jazzrap #18thandvine #kansascity #struggle… https://t.co/0plI1hVSjR"
nniehaus430,2011-12-08 01:11:29,"Urbandale, IA","Sam bought me the sweetest gift yesterday ❤️#handsanitizer #thoughtful #lovehim #corona @ Urbandale, Iowa https://t.co/wJbkMGTh9u"
anantbhandari10,2017-09-18 15:52:28,Born toh Maarwaar mai hue hai,"Here’s Quarantine series 
Specifically supported 
(घर मै रहो)
Remember to wash your hands often with soap and water… https://t.co/3zQ17phMHO"
iXesh,2013-05-25 15:43:27,"Mumbai, India","""If I decide to be an idiot, then I'll be an idiot on my own accord.""
.
#iXesh #UnderTheWorldOine #Corona… https://t.co/0T2t70IOk1"
DU_SEAL,2016-02-22 22:45:15,"New Orleans, LA",Anybody else in need of extra lotion lately? 😩💦Wellness Wednesday reminder to wash your hands often! 🧼#covid… https://t.co/ZOfTh4y054
dj9onefive,2009-04-02 05:02:43,757,GOING LIVE WEDNESDAY NIGHT!! Let’s run them numbers up on #instagram #litlifepromo #littyhardaway #corona #covid… https://t.co/474GsSeGqy
MikeDolam,2009-05-23 00:46:25,Seattle (Cleveland transplant),For profit healthcare is immoral #2. https://t.co/mt4QLHtNmD
IMAGESBYATHIF,2011-07-28 18:02:48,"Ottawa, Ontario, Canada","Instagram : photography_educator

Incredible Pakistan 

Please Note : 
The picture was taken on the way back from G… https://t.co/KBKfIUcJRi"
shefali_bagga,2015-06-28 15:58:31,"Delhi, India","Pls #stayhome for few more days and #fightcovid19 #corona 
Utilising badboyshah ‘s song for spreading awareness… https://t.co/cMabluu8Aa"
its_me_deepak1,2019-04-23 05:38:26,"Faridabad, India",“Safety brings first aid to the uninjured.” #stayathome 🏡 &amp; #stayhomestaysafe #covid_19 #covıd19 #workfromhome… https://t.co/dNxDk9BaMU
Blazesongs,2014-04-15 14:29:33,"Calabar, Nigeria","Ghana with military 
....
....
....
Stay in stay in you refused #staysafe
__
__
__
__
__
__
__
__
#crutech… https://t.co/h7IOGJyIeZ"
JennyFunkmeyer,2010-03-05 00:02:51,Los Angeles,Brilliant Sunset! Brilliant days of our lives! Just Brilliant brilliant magical shinning times! Wishing you a Bless… https://t.co/Ika2KOQ0J5
athensliving,2009-12-03 11:43:07,"Athens, Greece","#walk #walkingaround #corona #exercise #surprisefind #athensliving @ Psychiko, Greece https://t.co/IbXYW7fitC"
gatorsonly1,2014-09-20 07:54:46,,Drinking a Corona Light by @GrupoModelo_MX @ Untappd At Home — https://t.co/CruBt1mD6y
TheAdvoc8te,2009-02-21 07:27:37,"Washington, DC","The new testing brings FEMS’ total cases to 19, and MPD’s total cases to 13, as of last evening. [PR] Coronavirus D… https://t.co/GhsFSFUv1r"
Manoj_Kay,2009-07-05 06:54:03,"Hyderabad, India","NO EXCUSES PLEASE
#DAY12 OF MY LOCKDOWN COUNTDOWN 
#goodevening 
.
.
.
#21dayfix 
#coronavirus #corona #pandemic… https://t.co/pupmpf2uyG"
blowwfish68,2014-04-22 13:43:55,Zürich ,"Social distancing. #socialdistancing, #coronafeeling, #coronacraziness, #covidfeeling, #corona, #coronavirus,… https://t.co/dwmFlGrCyk"
90redbeads,2011-03-18 05:44:06,Nairobi,"I was featured in the March issue of the Kayana magazine...
As piusshiundu would say ""INABAMBA""
Here's to making sc… https://t.co/efWaSX2GNF"
TeamVivekBindra,2020-03-21 17:40:07,India,"Follow @teamvivekbindra For Business Growth.

#badabusiness #drvivekbindra #businessgrowth #business… https://t.co/QGKFQ5soIa"
Manoj_Kay,2009-07-05 06:54:03,"Hyderabad, India","NO EXCUSES PLEASE
#DAY12 OF MY LOCKDOWN COUNTDOWN 
#goodevening 
.
.
.
#21dayfix 
#coronavirus #corona #pandemic… https://t.co/pAvVOph0At"
Takonok,2012-03-11 21:14:10,ประเทศไทย,"No chance of Corona or Covid-19, with serious asain girl, a black mask, blue hand wash gel, asia. 
.
#covıd19… https://t.co/OOQuLb4ZUy"
djanoopabsolute,2009-05-02 06:32:24,BANGALORE,"I mashed up this beautiful song sung by arijitsingh &amp; nandini_srikar, from the movie #Shanghai, over a popular tech… https://t.co/ECwYc6FJuB"
MikeDolam,2009-05-23 00:46:25,Seattle (Cleveland transplant),For profit healthcare is immoral #4 https://t.co/3LhFadQgJK
kathmandusteak,2016-08-21 09:40:20,Nepal,"Stay at Home and stay safe. We will be together once corona virus 🦠 goes away. 
We love you guys. 
.
.
.
#kathmandu… https://t.co/ES9Ga7y3JT"
CoronaCA_,2011-08-14 04:14:56,"Corona, CA",Corona CA Wed Apr 1st AM Forecast: TODAY Partly Cloudy Hi 75 TONIGHT Fog Lo 50
Sensei_Paramour,2012-03-01 20:12:44,Fort Walton Beach Florida,All proceeds from this sketch of mine I’m doing  will go towards buying groceries for senior citizens who are unabl… https://t.co/PCVc6hPLtr
Manoj_Kay,2009-07-05 06:54:03,"Hyderabad, India","If you don't have enough weight at home, try increasing your reps.
#homeworkout
.
.
#21dayfix 
#coronavirus #corona… https://t.co/ceIOFP59Fh"
HappyApartmentD,2010-02-27 21:20:02,Dubrovnik,Day? 🏡 Who count? Yummy 🤤#beresponsible #instahealth #quarantine #health #healthnews #dubrovnik #croatia… https://t.co/88THN6eecL
FoodieKolkata,2019-08-25 15:52:49,Kolkata,"1000th Post: Life of a Doctor cum Food Blogger during Corona Outbreak
-
This picture is a little bit reflective of… https://t.co/qTIIKUTFow"
Manoj_Kay,2009-07-05 06:54:03,"Hyderabad, India","Trust me,you working hard? You surely gonna get the results buddy. 👍🏻

#DAY12 OF MY LOCKDOWN COUNTDOWN
.
.… https://t.co/qG1g4cIRrW"
SindhCMHouse,2015-08-27 14:51:53,"Karachi, Sindh, Pakistan.","Local Transmission of COVID-19 cases constitutes 50 percent of total 676 cases
KARACHI (April 1): The number of cor… https://t.co/12atXjbfPN"
Talkcityonline,2010-12-20 08:11:24,"Canada, Toronto ",Lady shows us how to make your immune system stronger to fight Coronavirus. #covid #quarantine #selfisolation… https://t.co/cihnjZGeK1
shelbiwhitley,2012-11-13 23:11:13,,Just some more pics from BC (before corona) #photoshoot #model #johncasablancas #vibes Thanks bubbles123456789o ❤️… https://t.co/zTDLRHgqbG
MrAndres76,2010-12-21 17:22:16,"Barcelona, España",#entrenandoencasa #como #cada #dia #💪 #cuarentena #stayathome #staysafe #covid #stayhealthy #corona #homeworkout… https://t.co/Tp1qlI4KNO
Brandonkhari,2010-04-25 16:29:49,"Atlanta, GA","Check out my latest #bamlaw II available on some platforms now will be on the rest of them this week. 
Still catalo… https://t.co/9i0oiZfUhE"
LisaKearth,2009-02-24 02:06:23,"ÜT: 34.043526,-118.363393","Yep! Yep! Yep!  

•
•
•
#aprilfools #aprilfoolsday #prank #corona #coronavirus #notfunnydidntlaugh #stayhome… https://t.co/uTJUamO5su"
DannEatsCake,2012-09-18 17:18:43,London,"Corona Chipper⁣
For time:⁣
🍁 Rake the autumn out of the garden 🍂 ⁣
⁣
Every time you drop the rake push the kids on… https://t.co/WPHaB9Sn0H"
HouTexRE,2014-02-12 21:11:19,"Houston, TX","My #corona #coworker always up in my biz.  #pomeranian #dogsofinstagram @ Third Ward, Houston https://t.co/UBSw1CZhDs"
Radioyilbertv,2010-08-27 02:08:07,New York,Reporting from the distante about the new emergency field hospital at Central Park build tu support the treatment o… https://t.co/KY1iij8WgB
ProfitMcFly,2012-01-29 02:17:21,middle of America,"#TODAY #TONIGHT #HAPPYHOUR #BYOB 2 YOUR #COUCH w/ @djnorthstar AT 5pm Ct 

#livedj #livestream #liveset… https://t.co/09GNKVsuZ6"
Bertolini24,2011-03-08 00:34:19,"Columbus, Ohio","Stay at home is not so bad with good company

#unfiltered #love #getoutside #corona #quarantine #family #team #ohio… https://t.co/ZETMkiNehy"
andilarahh,2013-08-18 10:40:34,"Bone, Sulawesi Selatan","i wanna go out 😞🥺
i want CORONA to be over please 😩
.
.
.
#lfl💛 #dailyhijabootd #selebgram #hijabfashion… https://t.co/rZSJJKjPwA"
KeithReed_,2013-08-31 18:26:10,,Lagunita Court center hilltop bench estate garden #grave just became available. Go to https://t.co/YIlXWxwebq  Ther… https://t.co/pAXTpwRnEU
178c50ccf7ea4df,2014-03-27 13:45:28,"Scotland, United Kingdom","When home schooling gets too much!! 
#homeschool #lockdown #corona #boy #schoolsucks #help #caged #southayrshire… https://t.co/adLIDKxeT0"
the_mathursahab,2011-03-30 02:57:37,,"Rona rulana😭
Apna banana
Or 😞
Bhool jana

#rona #rulana #apna #thukrana #thukrakemerapyar #poetry #poetrycommunity… https://t.co/MS2Bd8EfKj"
GazaHask3ll_bjj,2010-07-08 15:11:35,"Aichi-ken, Japan 🇯🇵 ","#Repost meishas_kitch
・・・
A blend of Cornmeal and peanut porridge😋😋...Corona has individuals getting more active du… https://t.co/i66ViiORFC"
RobinPetgrave,2012-07-10 08:22:39,"Los Angeles, CA","So your neighbor wants to go cruising, but you gotta do Social Distancing... #socialdistancing @geomagination… https://t.co/7gUMH2Spft"
LordDesignLtd,2015-02-03 15:46:36,"Northampton, UK","Up &amp; Running! 3D printing Face Masks for NHS to help fight #corona #covid19 
GOT A 3D PRINTER?? GET INVOLVED!!!… https://t.co/8CtoRi5DBw"
Geraldvanwilgen,2008-10-27 16:18:55,Greater Philadelphia,#corona #empahy #rethink #oneplanet #paradigmshift #opportunity #priority #animals #chimpanzee #learnfromnature @ V… https://t.co/H7TAVRpULD
KDdharad,2014-06-07 03:50:43,"Jaipur, India","#workfromhome #stayhome
#graphicdesign #creativearts
#corona #gocorona #covid2020 #covid19 stayhome.ig @ Jaipur, Ra… https://t.co/CYvlJ1nfyR"
soufsidedaze,2014-02-04 02:33:08,"Dallas, TX","When you ain't got no mask for the #corona #covid-19 #mask  #comedy  #iamsoufsidedaze @ Irving, Texas https://t.co/hZH5LcMS9C"
TheStuartTaylor,2010-04-21 20:54:58,"Cape Town, South Africa","This #monopoly card hit hard!!!
#covıd19
#corona @ Constantia, Western Cape, South Africa https://t.co/deoN1wwJzS"
SheenaAnnHealy,2013-10-17 19:46:46,,"Update Corona day still ???? No idea.
Wilson is really starting to take the piss..... drinking and gambling all day… https://t.co/LJtyHBNaSq"
jjlearmonth,2012-09-22 09:49:15,,"#stayhome #staysafe #stayhealthy #stayathome #corona @ Greenwich, London, England, UK https://t.co/R0bebHD5AG"
eugeneoncheap,2011-02-12 01:29:17,"Eugene, Oregon","Signs of the time. #corona #lanecounty #stayhome @ Eugene, Oregon https://t.co/gQd4rSSIme"
TheAdvoc8te,2009-02-21 07:27:37,"Washington, DC","“Data includes 91 new positive cases, bringing the District’s overall positive case total to 586. The District repo… https://t.co/NaT2dAtHFe"
badlydrawnkel,2009-10-19 13:27:52,UK,Food delivering today.... #teacherlife #ks2 #ks1 #teachingthroughcorona #teachingthroughlockdown #sendco #send… https://t.co/Iwhol2R7tQ
BabyBlaq5,2014-11-21 17:04:17,NAIROBI KENYA,"Let's stand tall against Corona virus.If possible stay at home don't move around. Stay safe.
#unityempireventures… https://t.co/WNjIk9dUJH"
AmitAsudani,2014-06-12 06:31:09,"Dubai, United Arab Emirates","How to defeat corona virus part 2.

•
•
•
•
•
•
•

#dubai #mydubai #dxb #dxblife #dubailife #abudhabi #sharjah… https://t.co/JNL6IPSHLk"
triamor32,2013-01-05 02:53:24,Riverview Florida,"We will be able to remember our moments today and be grateful for how it changed us for the better!!
#corona… https://t.co/SEQUKS2THm"
MarkPattisonNFL,2008-12-25 00:06:26,"Sun Valley, ID","Looking back on a memory from Denali in 2018 at base camp.  Unfortunately, Denali National Park shut down the climb… https://t.co/JKqLiYbvXo"
DatoAlaska,2018-03-20 23:02:25,Nigeria,The tongue can speak words that bring life or death. Those who love to talk must be ready to accept what it brings.… https://t.co/tegru7HXak
gatamaj,2009-05-07 10:04:59,"Nairobi, Kenya","#WillWednesday #wednesdaywisdom #Corona #Bereans #TheChurchMustSpeakOut
OUR EYES ARE UPON YOU.… https://t.co/T7YcoYwtqy"
brightman65,2010-08-10 15:48:30,Los Angeles,"Corona Mornings are Pretty Mornings! @ Silver Lake, Los Angeles https://t.co/dQ5xIBw4tR"
Coogi757,2009-05-04 00:29:16,United States,Question is this plastic gonna keep you from getting corona? 7-Eleven crazy as hell @ 7-Eleven https://t.co/C1acY5Y2IY
BestAsneen,2016-10-26 14:01:27,"Paddiyadipitty,Akkaraipattu","Birthday @ Corona, California https://t.co/ddIhvyhFyG"
djjoemama,2010-01-23 06:18:56,in a DJ booth near you!,"Captain’s Log, Corona-date 17: Commencing solo dolo wake &amp; bake session. @ Sunny San Diego, California https://t.co/kyswXqNmrq"
TreehausLA,2013-12-02 19:34:17,3153 Glendale Blvd. LA 90039,Add a little chic to your corona wardrobe.  🖤@kowtowclothing https://t.co/OOPb2bqzm8 @ Treehaus https://t.co/p5lLi8GsJu
RodneyHakim,2011-03-30 16:43:32,New York,"The #coronavirus has shut down most parts of normal life, including working, dining out, shopping and more. But now… https://t.co/edrFG4QhEY"
blondatc,2014-02-24 13:13:52,"Gilbert, Arizona",Getting low! 😂😳😘 #evitspiritweek @evitnews evitcperez I miss all my EVIT PEEPS! #quarantinelife #corona #covid @ Ch… https://t.co/eKvURjIEdm
SofiaFalkovitch,2013-05-09 16:04:56,"Paris, France",#today #webinars #wupj #connection #stayconnected in #times of #corona #global #grateful for this #initiative @ Par… https://t.co/nnPeBGNIHl
candyclark2009,2009-05-12 12:49:34,,This is about right! #whatdayisit #wednesday #2020 #corona #covid #april #aprilfools #realtorcandyclark #stayhome… https://t.co/gMM3PsPWra
NeiasNmore,2011-02-04 23:28:25,"New York, USA","Though the situation may seem very discouraging, there’s always Empire State of Mind at the end of the tunnel.
.
.… https://t.co/XfQ1A47Rdp"
RobertvdSanden,2009-03-26 10:56:36,Netherlands,Because #quarantaine is almost killing with all the walls hitting me hard I'm back on track! #running #corona #nike… https://t.co/VLFziqjOZC
JIMBO__SLICE88,2009-06-26 07:42:59,"Norwalk, CA","Imagine the USA turns around and says April Fools to all this...
.
.
.
#aprilfools #usa #corona #coronavirus… https://t.co/6rNDnEkGBm"
FillmoreHarvard,2013-04-26 19:23:48,"Chicago, IL",Don’t forget islandvybesjerk has curbside pickup!!! #Corona #JerkChicken @ Island Vybes Jerk Bar &amp; Grill https://t.co/9i2WzLhU9w
TopherStraus,2016-10-04 15:53:16,"Denver, CO",I am@lucky enough to be a part of a painting group. Every week we meet to discuss ideas and struggles. With the cor… https://t.co/5xIRwvkguP
