Fitterthanfit1,2013-04-21 10:27:53,Bournemouth ,Call it Corona Friday 😎 that’s how it goes ! If you fancy using the gym tomorrow then this is our opening times. En… https://t.co/tWdT5Ahfrw
amaria_bb,2019-10-29 21:17:01,"England, United Kingdom","Right soo Corona forsplay remix what you lot saying😂😂🤣

#covid_19 
#coronamemes 
#coronavirusitalianews 
#triller… https://t.co/Le9jQlRxx8"
buckmASSter,2015-12-18 21:06:22,"Portland, OR","corona virus lookbook @ Star Buffet, All You Can Eat! https://t.co/coCAJjOS19"
favianna,2006-09-27 22:20:58,"Oakland, CA","Wanna hear about coping strategies, art, climate change and pleasure in Corona Times? Join me tonight on LIVE at 9… https://t.co/8UqdrlJcdG"
JabirSaleh,2011-07-30 16:35:44,"DAR ES SALAAM,TANZANIA","Mdudu Corona sasa aingia Lakers #Damn!

Reposted from @957thegame The Lakers may test the remaining players who did… https://t.co/Y90e1IkLZ0"
rhayes77,2012-04-13 16:49:41,,Keeps the Corona away - Drinking a Vladimir Gluten by @melvinbrewing at @melvinbrewing  — https://t.co/7NAece4LS8
SyedMusawarAhd,2013-02-24 15:43:46,Pittsburgh PA,Corona Closed. #COVID19 #CoronaVirus https://t.co/jrRqkNWClD
2close2me,2012-08-03 10:25:56,"Independence, Mo","Be thankful for the little things #corona #thankful #spring @ Kansas City, Missouri https://t.co/v9whjtpzQV"
doddy_momo,2009-09-24 08:22:49,"Jogjakarta, Indonesia","Churces isolation during corona outbreak

#jogja
#corona
#indonesia @ Special Region of Yogyakarta https://t.co/xikH9r4mIm"
Johan_Suhandri,2011-06-09 09:10:16,"Bali, Indonesia",#pray #corona #virus #saveusfromcoronavirus @ DJ Johan https://t.co/2ia5kLDNBG
esioal00,2009-04-06 12:06:00,"Wheeling, IL","Snacking social distancing #corona #quarantine #snacks cheezit @ Chicago, Illinois https://t.co/RVsXAiZnVY"
DJBEEBLACK,2009-11-19 08:55:30,"Bronx, NY",BREAKING NEWS: Senator Cardi B came after Trump to remind him “it’s real”. 😂😂😂. iamcardib @realDonaldTrump punk ass… https://t.co/JPfLj30KZ6
ElijahRock,2009-07-20 18:37:48,Los Angeles,"We can pull through this! We gotta keep loving and supporting each other during these uncertain times.❤

#corona… https://t.co/7SmQLn8MmW"
freedemoparty,2011-09-28 12:52:33,"Nikonjo 2 Dhaka, Bangladesh","""FREE SOLUTIONS FOR CORONA VIRUS PHOBIA""
1) Stop excess propaganda and publicity in both print and electronic media… https://t.co/39nxvBCCFp"
Katricianh,2011-08-26 16:14:30,"London, England",Books in the ether: online libraries and resources  https://t.co/G2HQPO5aGy
bigP_U_N,2014-05-09 22:57:31,DA BURGH,"Corona don’t stand a chance! Just cleaned and loaded some of my heavy hitters! Sitting on over 5,000 rounds! I thin… https://t.co/CMJICdeOyU"
tshaheedmusic,2009-08-15 00:36:04,,"sʇuǝɯoɯ pıpuɐƆ
Mood during all this mass hysteria over Ms. Corona : 🙅🏽‍♂️ 
In the meantime, during day 3 of quarant… https://t.co/kVRrHMBuCf"
GMailD0Tcom,2017-02-23 18:23:11,"1721 Long Rifle Dr Austin, TX ","Yeup, I'm pretty sure that we have enough toilet paper, diapers and mask to last for at least 6 months!
On a positi… https://t.co/aEmsHhMuRo"
ffenn,2009-02-10 00:13:09,longford,Great programme on RTE about @SScullyStudio such an interesting story! I’m thinking I might  start painting while u… https://t.co/gkuRr2dkZD
Aseemiii,2015-10-28 22:03:36,"Charlotte, NC","𝐈.Different Approaches in 2020💰. 𝐈𝐈. Consistent action is Key
𝐈𝐈𝐈. (All Cards are corona free😎) @ Uptown in Charlot… https://t.co/a3troIBtpk"
GRTL,2009-06-09 14:05:26,"Norcross, Georgia ","Death by abortion continues in spite of the COVID-19 threat at Planned Parenthood centers across Georgia, this is t… https://t.co/dAH0GhLovU"
Harlly27280298,2020-03-15 17:48:34,"Kaduna, Nigeria","Soo sad now Corona is taking over, may God protect us all, my family ND my clients as well and also to our upcoming… https://t.co/aia7ghkhFR"
wikimapper,2010-09-25 00:33:02,,"Maintaining social distancing by grabbing these pics of the Cherry Blossoms from my car, since we could all use som… https://t.co/5R2gRGTWkq"
AuthorLMurphy,2012-06-07 20:33:45,"Shawville, Québec","With so many unknowns surrounding this Corona Virus, there is no telling how long these warnings of ""self-isolation… https://t.co/TjAi4Nv8xH"
Randallrayjones,2012-11-06 19:45:03,"Tennessee, USA",Take that corona... whatever the crap your name is. #meat#yes2meat #ribeye#ketocarnivore #nsng#lchf#carnivore @ Mor… https://t.co/c58cUCIpSV
JohnCoutis,2009-09-01 03:30:49,"Gold Coast, Queensland","NO MORE NEED TO BE SAID! 
.
.
.
#coronavirus #corona #virus #washyourhands @ Surfers Paradise, Queensland https://t.co/XQXjhF4XdO"
katcreations,2009-04-09 04:06:32,"Huntington Beach, CA","My office, staying at home, helping Stop the Corona Virus, working from home! @ Huntington Beach, California https://t.co/Dke33Oc9MD"
thirstyco,2010-06-13 13:16:17,toronto canada,"Chasing corona with gin. 🖤😷 #lockdown @ Toronto, Ontario https://t.co/g7vUUgQn5W"
Flygirlmom,2009-04-28 17:34:41,In the Air,Corona Crew 2020....3 days of shenanigans....love my SWA family...even in the hardest times...we “try” to have fun!… https://t.co/cc463BglrI
CoronaCA_,2011-08-14 04:14:56,"Corona, CA",Corona CA Thu Mar 19th PM Forecast: TONIGHT Chance Of T-Storm Lo 42 FRIDAY Partly Cloudy Hi 62
DrJimBright,2009-06-11 00:17:34,"Sydney, Australia",In these crazy times this t-shirt seemed appropriate! The Invaders and Madness madnessband #music #corona #covid_19… https://t.co/5fxwhQ84ug
davetheravemeuk,2010-11-05 21:10:29,"Scarborough, England",#selfisolation #socialdistancing #home #prison #coronavirus #corona  #virus #staysafe #stayathome   #saveyourself @… https://t.co/yBypS44iJA
mdrealtor410,2013-07-26 04:23:47,"Ellicott City, MD","Stay safe 10 or less in this #corona mess!  Here’s an update on the property!
If you’re looking to buy, sell or inv… https://t.co/2RHuxJ5pAL"
MetroBarber,2015-01-07 02:20:25,"Tallahasse, Florida","COMMUNITY OVER CORONA #Repost marketdistricttally with @get_repost
・・・
Keep Calm &amp; Carry On — Support Small Busines… https://t.co/A2PncPJqFi"
badboynews,2011-02-28 11:11:56,The Low Lands [NL],"No lock down for us. Ride or Die!
We are starting to notice the slow down of the economy. If corona does not kill,… https://t.co/JjH4oSwffC"
nathanielllking,2018-10-14 00:02:39,"Katy, TX","Old. I’m currently stuck in the house because of Ms.Corona @ Wharton, Texas https://t.co/NCdWVBtCHu"
DreezTheChosen,2009-07-16 15:19:06,"Raleigh, NC",I’m workin still like fuck the corona virus 🦠🖕🏿 #NOTIMETOWASTE #ONALLPLATFORMS 😁😏.. Until then go hit that link and… https://t.co/6SGXRVMUKF
PillihYanti,2013-10-31 02:52:26,"East Borneo, Indonesia","I STAY AT WORK FOR YOU &amp; YOU STAY AT HOME FOR INDONESIA

#covid_19 #covid19indonesia #corona #stayathome… https://t.co/KlQedaIsIa"
StreetJelly,2012-03-19 01:15:00,"Sevierville / Knoxville, TN","#LiveStreamMusic FrankB attempting a show, corona https://t.co/GMhFdLn9o0 #Rock #Folk"
atsuuuuko999,2014-07-01 01:45:58,860|508,"Can’t believe this dumbass corona bitch is trying to cancel my birthday🥴 @ Miami, Florida https://t.co/DNLmGPpL8C"
chivalron,2009-08-05 05:11:50,"Greensboro, NC","Corona said “you can run but you can’t hide.” So, I ran and hid. @ Lake Daniel Greenway https://t.co/aEyfft279m"
mazk_c,2014-01-29 00:06:21,"New York, NY","remember when we could go to museums. Had so much fun seeing this really great show, and especially this Orozco, wi… https://t.co/FSCvvAEmhI"
JoeGtattooer,2012-07-14 04:38:00,"Wills Point, TX",Floating Corona virus process. Swipe for the results.. #draw #drawing #sketching #dontstealmyshit #tattoo… https://t.co/1FwI4oRm5W
benjihoncho,2014-01-27 02:46:21,Chicago IL✔️,"Government: Please stay isolated for your safety of the corona virus

Me: @ Chicago, IL https://t.co/asRakIN7kr"
bougiehipsters,2018-03-11 20:42:30,"Tampa, FL",Kids gone I'm officially unbothered ready for the corona quarantine vacation jammin &amp; cooking for my ancestors!  Un… https://t.co/693Vg6IKxG
DreezTheChosen,2009-07-16 15:19:06,"Raleigh, NC",Midnight lil bih❗️🔥🔥🔥 NO TIME TO WASTE.. not a second not a minute‼️💯☝🏿I’m workin like fuck the corona virus 🦠🖕🏿… https://t.co/ZL1FLTB7Xi
dremarshall,2009-01-01 17:54:54,"Daytona Beach, FL",@BrielleStarre #Nobody Streaming on all platforms! #Linkinbio #corona #quarantine #quarantini #singer #miami @ Dayt… https://t.co/uawQMzDwOo
SeahawksForever,2011-01-24 20:15:45,"Renton, WA","Corona lay-off day 3: Classic Lasagna #quarantinelife @ Renton, Washington https://t.co/9xIKvWtBp4"
92waysstaxx,2017-05-25 14:40:00,"Sacramento, CA","“COLDER” should i shoot this video next??? @ Corona, California https://t.co/vzEN1COs1e"
MHaffiezMNazri,2011-03-22 16:26:51,"Kuala Lumpur, MALAYSIA",#MHaffiezMNazri is #corona #cooking in times of #coronavirus @ My Home My Nest https://t.co/aalkobC6oQ
djpeetiv,2009-02-15 00:44:17,"Sacramento, CA","#tbt to Pyramid lake last Sunday. If I can't DJ right now, I might as well fly fish🎣 while I still can🥴. The trip w… https://t.co/HKeWG97fKi"
SerranoRamses,2011-04-22 19:24:49,The World,Growing roots like this tree #home #quarentine #miamibeach  #venetianisles #venatianway #stayhome #curfew #sunset… https://t.co/6nXN97xDVR
StreetJelly,2012-03-19 01:15:00,"Sevierville / Knoxville, TN",#LiveStreamMusic Steveeolio corona blues https://t.co/Ne3U6ykQl5 #Jazz #Blues
shortyrice4,2017-03-01 07:05:40,"Nashville, TN",IF WE WAS KIDS!!! CORONA COULDN'T STOP US!!!#brandonshortyrice #theshortyshow #funnyshorty #realtalk #blessed4real… https://t.co/ScN4yrQSCi
MrPhilStrick,2009-03-12 12:49:14,Buckeye country,".
👆🏾ClickFollow &amp;/or a “😂”👆🏾 
#DM to 5 people for a shout-out. 😂👍🏾
.
#EatHealthy #eathealthyfood #salad #salads 
.… https://t.co/EmmlE47olU"
JonnyStofko,2016-01-04 04:31:31,"Sydney, Australia","(LANE COVE NORTH RESIDENTS)
-
-

(FULL VIDEO IN MY IGTV)
“PRIVATE COACHING”
The Corona Virus has affected every ind… https://t.co/NkQODph6ay"
amargebrune,2008-11-14 17:12:32,"New York, New York","My evening run. Feels a little more apocalyptic every day. #corona #corona🍺 @ New York, New York https://t.co/gVVSfqLOVk"
iamrobcampbell,2018-09-10 14:17:21,"Washington, DC","The fight is already won. I've got something Extra on my side.

#corona #coronaextra #fightfirewithfire @ Washingto… https://t.co/gEvaaui9tX"
UnluckyNineteen,2011-05-12 13:02:09,,"I see one cough, sneeze or anything and I'm going monsters Inc on these people. #2319 #corona #coronamemes @ John H… https://t.co/AdOL589EXf"
MRHomeInspectr,2009-06-25 22:27:53,"Jersey City, NJ",The antidote for the Corona virus. Good ole fashioned homemade chicken soup @ Mali Ramos Home Inspections https://t.co/wZInZG5GX7
vshey,2009-03-20 21:20:18,"Chicago, IL","Please take me back to the land of Corona without the virus! @ Chablé, Yucatan, Mexico https://t.co/uNuQGkGWjs"
Flowerchic462,2009-03-19 14:36:25,Chicago,"Check on your friends in healthcare. We are not ok. 
.
.
.
#corona #coronavirus #covid_19 #healthcare… https://t.co/rHzk2tiUkx"
joelangley1,2011-05-29 02:11:38,"Texas, USA","Wanna stop me?

#corona #coronamemes #freedom #housearrest #ainthappening @ Texas https://t.co/OSaWyHRtbi"
LipstickDen,2019-04-03 02:24:08,"Dallas, TX","I heard @drinkbibs is delivering! 🤔😅💪🏾💯🙌🏾🙌🏾

Posted withregram • @drinkbibs Corona or no Corona......... We know yo… https://t.co/pYSGI1E8ZT"
KAMIRAWHITEIS,2012-05-07 01:52:28,"SUCKA FREE, CA","I’ll be on Hotepish tonight with my boy @dwannb tune in for a good time 

repost @dwannb
・・・
Tonight we are talking… https://t.co/S0JmGsKxVk"
KhrisRoyal,2009-04-06 08:51:04,New Orleans,Coming at you live from Dark Matter Studio B/The Corona Stream Room presented by @corona tomorrow 8PM CST at… https://t.co/VrUQMU43Sr
theedatlarge,2008-03-05 04:40:36,"iPhone: 33.790123,-84.165627","In times of need, we hold onto the threads that comfort us. Music wise, An American Symphony by michaelkamenfan gro… https://t.co/XW9kZpLehJ"
Edrevadnal,2011-01-02 03:56:15,"Toronto, Ontario","Thursday night, corona time, isolated 18 floors up and bored AF so #netflix , #amazonprime and #tequila #donjulio70… https://t.co/rkGgL4h1ub"
LakeEffect_LLC,2011-10-12 14:22:14,Chicago,"Due to the corona virus situation, the State of Illinois is allowing us to provide in-person pick up, curbside pick… https://t.co/8WpVtFUzHU"
Coolgeekzatl,2014-12-28 17:21:31,"Lawrenceville, GA",Looks like there’s gonna be a whole lotta this going on for the foreseeable future.  Glad I finally found a simple… https://t.co/60YUKr0vmY
RonTheDawn1,2019-11-19 05:37:32,,Be gone corona be gone bad virus bad virus. Be gone corona virus. Bad bad bad 😤. Just gotta have a firm hand 💪💪💪. B… https://t.co/JU1uRhUdzH
hitides808,2014-09-28 00:38:33,"Pa'ia, Hawaii",Due to the Corona Virus we sadly close our shop for the time being. Wishing everyone good health and the Wisdom to… https://t.co/n1m2v9HA1G
rifkafox,2008-03-15 23:16:32,Anywhere USA,@Sleepy_Chi Early release due to Corona. https://t.co/fokhH6fEHY
KarenFleisch,2011-07-08 22:57:22,NYC,Took a walk today &amp; saw this posted on #Theater80 on #SaintMarksPlace #jazzhands #socialdistancing #keepcalm… https://t.co/abHyjMDrl3
2BoysMah,2009-04-27 16:46:12,Las Vegas,Just went for a drive down the #LasVegas #strip and saw all these people!!!??! #corona #usa #flatenthecurve… https://t.co/ZHVxCWVswx
DaphneMarina,2009-07-01 02:39:56,"Los Angeles, CA, USA","Are you affected by this Corona Virus? During these unfortunate times, many people are losing their regular income,… https://t.co/B2kfvr1pKT"
bobtorres,2009-03-02 00:57:33,Brownsville Texas,Disinfecting and writing ✍️ offer. Just say no to Corona 🧻🧻🧻🦠🙋🏽‍♂️❤️❤️❤️ #whataboutbob #bobtorresproperties… https://t.co/bSXzpHPtsU
ms_cmiranda,2015-09-30 02:19:14,"Cambridge, Ontario","First day of Spring. The girls created corona virus journals, we moved strong as usual and this time vovó joined us… https://t.co/5op2qONXX0"
byrdtunes,2012-11-03 16:19:54,"Boonton, NJ",mask for sanding... not corona... #finalcountdown #prep #paint #repeat #timeforchange #life #stillgrateful @ Boonto… https://t.co/omTksP5KkO
PillihYanti,2013-10-31 02:52:26,"East Borneo, Indonesia","You stay at home for INDONESIA
and
I stay at work for you

#melawancorona #melawancoronabersama #melawancorona💪💪💪… https://t.co/hzudV1RDKS"
dr_eeks,2011-06-03 12:40:10,PA & NYC & Antigua ,"Though he misses many of his friends, life still happens in The Age of Corona. Showing off his new do.
Thank you… https://t.co/c7j00PsiRh"
djKininogh,2016-08-02 18:45:47,"Kofcity, Ghana",#Arrivealive #AnigyeKwanso                                        DJayKinino Outro Corona Virus 🦠      Go Away From… https://t.co/1GBTWXIusT
KevinTheCapSF,2009-03-03 23:54:52,"San Francisco, CA","#Hope. First #orchid #spike in almost four years. #covid19 #corona #shelterinplace @ San Francisco, California https://t.co/WN8XiYibQL"
DrunkSwagDTG,2010-05-13 00:43:31,"Atlanta, GA","#Rona got ppl outchea going crazy over paper products 🤦🏾‍♂️ 
#Corona #Coronavirus #Pandemic #ToiletPaper #fight… https://t.co/dAXa9PypNM"
RobinsonMikeD,2014-06-29 02:30:44,"Sumter, SC","Yep—drinking Double IPAs can be a “Risky Business!” But, sometimes you have to say, What the Floc?!

Surviving Coro… https://t.co/sQ1R3eygE0"
abitourguide,2015-05-08 10:27:26,Seim reap,All schools been closed so I decided made a school  English home for my neighbor kids this is a kind of support whi… https://t.co/lbPdtvOMbq
denisegannalo,2009-06-10 19:13:06,"New Canaan, Ct",New Canaan is ready for Covid -19 testing tomorrow!  Appointments are required. This town is the best #covid_19… https://t.co/jc9G1lEK6Q
dannyrimus01,2011-03-01 17:38:02,"Charlotte,NC,USA","Corona!! Go suck yuh Mada everyday day and every night! Please and thank you!
#newriddim #mixdone #lab #flstudio… https://t.co/QRli1lSakZ"
GMRod_,2009-05-02 11:23:27,Leeds,It’s ON! Carnage mode. #doometernal #twitch #games #release #corona https://t.co/xvHQlkbcvq @ Leeds https://t.co/V5EbShnKYd
MarcusBaylor,2009-05-06 06:57:09,East Coast,#thebaylorprojectchallenge #coronaviruschallenge 🔥🔥🔥🎶 Wow!!! Talented bassist August Bish is so creative and took… https://t.co/OpR0RDuL7b
krustyhotdogs,2014-07-26 00:31:43,"Clarksville, TN",Just about time for poly . #poly #tennessee #clarksvilletn #hi #business #as #usual #coke #pepsi #corona #covid_19… https://t.co/qbAyn4RbhL
hdphotogenic,2015-12-02 05:37:16,"Fort Worth, TX","People🚨certainly🚯🤬not take these Corona virus lightly @ Fort Worth, Texas https://t.co/1MhJqR3lfy"
funkyneedles,2014-01-10 18:54:21,"Hastings, UK",#corona #sale #helpinghands #knitting #knittingaddict #knittersofinstagram #knittersofravelry #knittersoftheworld… https://t.co/o8o9BBregq
olgadiaz03,2015-02-25 18:00:01,"311 N. Avalon Blvd, Wilmington",No corona virus 🦠 here but I do have #coronitas #beer🍻 #cheers #stayhome #chill #relax #enjoytheride… https://t.co/BHJOzgwJS5
SalonreneeT,2019-11-11 00:29:51,"Tewksbury, MA","When a client comes in during this Corona crisis🤣
For a minute, I thought we were being robbed...lol… https://t.co/6ahXAG7SDI"
JeanBaylor,2009-05-07 22:42:33,East Coast,#thebaylorprojectchallenge #coronaviruschallenge 🔥🔥🔥🎶 Wow!!! Talented bassist August Bish is so creative and took… https://t.co/C9Lm02cqDS
abitourguide,2015-05-08 10:27:26,Seim reap,I would rather give them education than money All schools been closed so I decided made a school  English home for… https://t.co/FOzLZLb8gp
